due,O
to,O
BK virus infection,AdverseReaction
have,O
been,O
reported,O
PVAN,AdverseReaction
is,O
associated,O
with,O
serious,O
outcomes,O
including,O
deteriorating renal function,AdverseReaction
and,O
kidney graft loss,AdverseReaction
see,O
Adverse,O
Reactions,O
6,O
1,O
Patient,O
monitoring,O
may,O
help,O
detect,O
patients,O
at,O
risk,O
for,O
PVAN,O
Reductions,O
in,O
immunosuppression,O
should,O
be,O
considered,O
for,O
patients,O
who,O
develop,O
evidence,O
of,O
PVAN,O
Physicians,O
should,O
also,O
consider,O
the,O
risk,O
that,O
reduced,O
immunosuppression,O
represents,O
to,O
the,O
functioning,O
allograft,O
5,O
6,O
Liver,O
Transplant,O
Use,O
of,O
NULOJIX,O
in,O
liver,O
transplant,O
patients,O
is,O
not,O
recommended,O
see,O
Boxed,O
Warning,O
In,O
a,O
clinical,O
trial,O
of,O
liver,O
transplant,O
patients,O
use,O
of,O
NULOJIX,O
regimens,O
with,O
more,O
frequent,O
administration,O
of,O
belatacept,O
than,O
any,O
of,O
those,O
studied,O
in,O
kidney,O
transplant,O
along,O
with,O
mycophenolate,O
mofetil,O
MMF,O
and,O
corticosteroids,O
was,O
associated,O
with,O
a,O
higher,O
rate,O
of,O
graft loss,AdverseReaction
and,O
death,AdverseReaction
compared,O
to,O
the,O
tacrolimus,O
control,O
arms,O
In,O
addition,O
two,O
cases,O
of,O
PTLD,AdverseReaction
involving,O
the,O
liver,O
allograft,O
one,O
fatal,AdverseReaction
and,O
one,O
fatal,AdverseReaction
case,O
of,O
PML,AdverseReaction
were,O
observed,O
among,O
the,O
147,O
patients,O
randomized,O
to,O
NULOJIX,O
The,O
two,O
cases,O
of,O
PTLD,AdverseReaction
were,O
reported,O
among,O
the,O
140,O
EBV,O
seropositive,O
patients,O
1,O
4,O
The,O
fatal,AdverseReaction
case,O
of,O
PML,AdverseReaction
was,O
reported,O
in,O
a,O
patient,O
receiving,O
higher,O
than,O
recommended,O
doses,O
of,O
NULOJIX,O
and,O
MMF,O
see,O
Warnings,O
and,O
Precautions,O
5,O
4,O
5,O
7,O
Acute,O
Rejection,O
and,O
Graft,AdverseReaction
Loss,O
with,O
Corticosteroid,O
Minimization,O
In,O
postmarketing,O
experience,O
use,O
of,O
NULOJIX,O
in,O
conjunction,O
with,O
basiliximab,O
induction,O
MMF,O
and,O
corticosteroid,O
minimization,O
to,O
5,O
mg,O
per,O
day,O
between,O
Day,O
3,O
and,O
Week,O
6,O
post transplant transplant,AdverseReaction
was,O
associated,O
with,O
an,O
increased,O
rate,O
and,O
grade,O
of,O
acute rejection rejection,AdverseReaction
particularly,O
Grade III,Severity
rejection,O
These,O
Grade III,Severity
rejections,AdverseReaction
occurred,O
in,O
patients,O
with,O
4,O
to,O
6,O
HLA,O
mismatches,O
Graft loss,AdverseReaction
was,O
a,O
consequence,O
of,O
Grade III,Severity
rejection,AdverseReaction
in,O
some,O
patients,O
Corticosteroid,O
utilization,O
should,O
be,O
consistent,O
with,O
the,O
NULOJIX,O
clinical,O
trial,O
experience,O
see,O
Dosage,O
and,O
Administration,O
2,O
1,O
and,O
Clinical,O
Studies,O
14,O
1,O
5,O
8,O
Immunizations,O
The,O
use,O
of,O
live,O
vaccines,O
should,O
be,O
avoided,O
during,O
treatment,O
with,O
NULOJIX,O
including,O
but,O
not,O
limited,O
to,O
the,O
following,O
intranasal,O
influenza,O
measles,O
mumps,O
rubella,O
oral,O
polio,O
BCG,O
yellow,O
fever,O
varicella,O
and,O
TY21a,O
typhoid,O
vaccines,O
""
BOXED,O
WARNING,O
WARNING,O
POST TRANSPLANT LYMPHOPROLIFERATIVE DISORDER,AdverseReaction
OTHER,O
MALIGNANCIES,AdverseReaction
AND,O
SERIOUS,Severity
INFECTIONS,AdverseReaction
WARNING,O
POST TRANSPLANT LYMPHOPROLIFERATIVE DISORDER,AdverseReaction
OTHER,O
MALIGNANCIES,AdverseReaction
AND,O
SERIOUS,Severity
INFECTIONS,AdverseReaction
Increased,O
risk,Factor
for,O
developing,O
post transplant lymphoproliferative disorder,AdverseReaction
PTLD,AdverseReaction
predominantly,O
involving,O
the,O
central,O
nervous,O
system,O
CNS,O
Recipients,O
without,O
immunity,O
to,O
Epstein,O
Barr,O
virus,O
EBV,O
are,O
at,O
a,O
particularly,O
increased,O
risk,O
therefore,O
use,O
in,O
EBV,O
seropositive,O
patients,O
only,O
Do,O
not,O
use,O
NULOJIX,O
in,O
transplant,O
recipients,O
who,O
are,O
EBV,O
seronegative,O
or,O
with,O
unknown,O
EBV,O
serostatus,O
see,O
Contraindications,O
4,O
and,O
Warnings,O
and,O
Precautions,O
5,O
1,O
Only,O
physicians,O
experienced,O
in,O
immunosuppressive,O
therapy,O
and,O
management,O
of,O
kidney,O
transplant,O
patients,O
should,O
prescribe,O
NULOJIX,O
Patients,O
receiving,O
the,O
drug,O
should,O
be,O
managed,O
in,O
facilities,O
equipped,O
and,O
staffed,O
with,O
adequate,O
laboratory,O
and,O
supportive,O
medical,O
resources,O
The,O
physician,O
responsible,O
for,O
maintenance,O
therapy,O
should,O
have,O
complete,O
information,O
requisite,O
for,O
the,O
follow,O
up,O
of,O
the,O
patient,O
see,O
Warnings,O
and,O
Precautions,O
5,O
2,O
Increased susceptibility to infection,AdverseReaction
and,O
the,O
possible,O
development,O
of,O
malignancies,AdverseReaction
may,Factor
result,O
from,O
immunosuppression,O
see,O
Warnings,O
and,O
Precautions,O
5,O
1,O
5,O
3,O
5,O
4,O
5,O
5,O
Use,O
in,O
liver,O
transplant,O
patients,O
is,O
not,O
recommended,O
due,O
to,O
an,O
increased,O
risk,O
of,O
graft,O
loss,O
and,O
death,O
see,O
Warnings,O
and,O
Precautions,O
5,O
6,O
EXCERPT,O
WARNING,O
POST TRANSPLANT LYMPHOPROLIFERATIVE DISORDER,AdverseReaction
OTHER,O
MALIGNANCIES,AdverseReaction
AND,O
SERIOUS,Severity
INFECTIONS,AdverseReaction
See,O
full,O
prescribing,O
information,O
for,O
complete,O
boxed,O
warning,O
Increased,O
risk,Factor
for,O
developing,O
post transplant lymphoproliferative disorder,AdverseReaction
PTLD,AdverseReaction
predominantly,O
involving,O
the,O
central,O
nervous,O
system,O
CNS,O
Recipients,O
without,O
immunity,O
to,O
Epstein,O
Barr,O
virus,O
EBV,O
are,O
at,O
a,O
particularly,O
increased,O
risk,O
therefore,O
use,O
in,O
EBV,O
seropositive,O
patients,O
only,O
Do,O
not,O
use,O
NULOJIX,O
in,O
transplant,O
recipients,O
who,O
are,O
EBV,O
seronegative,O
or,O
with,O
unknown,O
serostatus,O
4,O
5,O
1,O
Only,O
physicians,O
experienced,O
in,O
immunosuppressive,O
therapy,O
and,O
management,O
of,O
kidney,O
transplant,O
patients,O
should,O
prescribe,O
NULOJIX,O
5,O
2,O
Increased susceptibility to infection,AdverseReaction
and,O
the,O
possible,O
development,O
of,O
malignancies,AdverseReaction
may,Factor
result,O
from,O
immunosuppression,O
5,O
1,O
5,O
3,O
5,O
4,O
5,O
5,O
Use,O
in,O
liver,O
transplant,O
patients,O
is,O
not,O
recommended,O
due,O
to,O
an,O
increased,O
risk,O
of,O
graft,O
loss,O
and,O
death,O
5,O
6,O
""
6,O
ADVERSE,O
REACTIONS,O
The,O
most,O
serious,O
adverse,O
reactions,O
reported,O
with,O
NULOJIX,O
are,O
PTLD,AdverseReaction
predominantly,O
CNS PTLD,AdverseReaction
and,O
other,O
malignancies,AdverseReaction
see,O
Boxed,O
Warning,O
and,O
Warnings,O
and,O
Precautions,O
5,O
1,O
5,O
3,O
Serious,Severity
infections,AdverseReaction
including,O
JC virus,AdverseReaction
associated,O
PML,AdverseReaction
and,O
polyoma virus nephropathy,AdverseReaction
see,O
Warnings,O
and,O
Precautions,O
5,O
4,O
5,O
5,O
5,O
6,O
EXCERPT,O
Most,O
common,O
adverse,O
reactions,O
20,O
on,O
NULOJIX,O
treatment,O
are,O
anemia,AdverseReaction
diarrhea,AdverseReaction
urinary tract infection,AdverseReaction
peripheral edema,AdverseReaction
constipation,AdverseReaction
hypertension,AdverseReaction
pyrexia,AdverseReaction
graft dysfunction,AdverseReaction
cough,AdverseReaction
nausea,AdverseReaction
vomiting,AdverseReaction
headache,AdverseReaction
hypokalemia,AdverseReaction
hyperkalemia,AdverseReaction
and,O
leukopenia,AdverseReaction
6,O
1,O
To,O
report,O
SUSPECTED,O
ADVERSE,O
REACTIONS,O
contact,O
Bristol,O
Myers,O
Squibb,O
at,O
1,O
800,O
721,O
5072,O
or,O
FDA,O
at,O
1,O
800,O
FDA,O
1088,O
or,O
www,O
fda,O
gov,O
medwatch,O
6,O
1,O
Clinical,O
Studies,O
Experience,O
The,O
data,O
described,O
below,O
primarily,O
derive,O
from,O
two,O
randomized,O
active,O
controlled,O
three,O
year,O
trials,O
of,O
NULOJIX,O
in,O
de,O
novo,O
kidney,O
transplant,O
patients,O
In,O
Study,O
1,O
and,O
Study,O
2,O
NULOJIX,O
was,O
studied,O
at,O
the,O
recommended,O
dose,O
and,O
frequency,O
see,O
Dosage,O
and,O
Administration,O
2,O
1,O
in,O
a,O
total,O
of,O
401,O
patients,O
compared,O
to,O
a,O
cyclosporine,O
control,O
regimen,O
in,O
a,O
total,O
of,O
405,O
patients,O
These,O
two,O
trials,O
also,O
included,O
a,O
total,O
of,O
403,O
patients,O
treated,O
with,O
a,O
NULOJIX,O
regimen,O
of,O
higher,O
cumulative,O
dose,O
and,O
more,O
frequent,O
dosing,O
than,O
recommended,O
see,O
Clinical,O
Studies,O
14,O
1,O
All,O
patients,O
also,O
received,O
basiliximab,O
induction,O
mycophenolate,O
mofetil,O
and,O
corticosteroids,O
Patients,O
were,O
treated,O
and,O
followed,O
for,O
3,O
years,O
CNS PTLD,AdverseReaction
PML,AdverseReaction
and,O
other,O
CNS infections,AdverseReaction
were,O
more,O
frequently,O
observed,O
in,O
association,O
with,O
a,O
NULOJIX,O
regimen,O
of,O
higher,O
cumulative,O
dose,O
and,O
more,O
frequent,O
dosing,O
compared,O
to,O
the,O
recommended,O
regimen,O
therefore,O
administration,O
of,O
higher,O
than,O
the,O
recommended,O
doses,O
and,O
or,O
more,O
frequent,O
dosing,O
of,O
NULOJIX,O
is,O
not,O
recommended,O
see,O
Dosage,O
and,O
Administration,O
2,O
1,O
The,O
average,O
age,O
of,O
patients,O
in,O
Studies,O
1,O
and,O
2,O
in,O
the,O
NULOJIX,O
recommended,O
dose,O
and,O
cyclosporine,O
control,O
regimens,O
was,O
49,O
years,O
ranging,O
from,O
18,O
to,O
79,O
years,O
Approximately,O
70,O
of,O
patients,O
were,O
male,O
67,O
were,O
white,O
11,O
were,O
black,O
and,O
22,O
other,O
races,O
About,O
25,O
of,O
patients,O
were,O
from,O
the,O
United,O
States,O
and,O
75,O
from,O
other,O
countries,O
Because,O
clinical,O
trials,O
are,O
conducted,O
under,O
widely,O
varying,O
conditions,O
the,O
adverse,O
reaction,O
rates,O
observed,O
cannot,O
be,O
directly,O
compared,O
to,O
rates,O
in,O
other,O
trials,O
and,O
may,O
not,O
reflect,O
the,O
rates,O
observed,O
in,O
clinical,O
practice,O
The,O
most,O
commonly,O
reported,O
adverse,O
reactions,O
occurring,O
in,O
20,O
of,O
patients,O
treated,O
with,O
the,O
recommended,O
dose,O
and,O
frequency,O
of,O
NULOJIX,O
were,O
anemia,AdverseReaction
diarrhea,AdverseReaction
urinary tract infection,AdverseReaction
peripheral edema,AdverseReaction
constipation,AdverseReaction
hypertension,AdverseReaction
pyrexia,AdverseReaction
graft dysfunction,AdverseReaction
cough,AdverseReaction
nausea,AdverseReaction
vomiting,AdverseReaction
headache,AdverseReaction
hypokalemia,AdverseReaction
hyperkalemia,AdverseReaction
and,O
leukopenia,AdverseReaction
The,O
proportion,O
of,O
patients,O
who,O
discontinued,O
treatment,O
due,O
to,O
adverse,O
reactions,O
was,O
13,O
for,O
the,O
recommended,O
NULOJIX,O
regimen,O
and,O
19,O
for,O
the,O
cyclosporine,O
control,O
arm,O
through,O
three,O
years,O
of,O
treatment,O
The,O
most,O
common,O
adverse,O
reactions,O
leading,O
to,O
discontinuation,O
in,O
NULOJIX,O
treated,O
patients,O
were,O
cytomegalovirus infection,AdverseReaction
1,O
5,O
and,O
complications of transplanted kidney,AdverseReaction
1,O
5,O
Information,O
on,O
selected,O
significant,O
adverse,O
reactions,O
observed,O
during,O
clinical,O
trials,O
is,O
summarized,O
below,O
Post,O
Transplant,O
Lymphoproliferative,O
Disorder,O
Reported,O
cases,O
of,O
post transplant lymphoproliferative disorder,AdverseReaction
PTLD,AdverseReaction
up,O
to,O
36,O
months,O
post,O
transplant,O
were,O
obtained,O
for,O
NULOJIX,O
by,O
pooling,O
both,O
dosage,O
regimens,O
of,O
NULOJIX,O
in,O
Studies,O
1,O
and,O
2,O
804,O
patients,O
with,O
data,O
from,O
a,O
third,O
study,O
in,O
kidney,O
transplantation,O
Study,O
3,O
145,O
patients,O
which,O
evaluated,O
two,O
NULOJIX,O
dosage,O
regimens,O
similar,O
but,O
slightly,O
different,O
from,O
those,O
of,O
Studies,O
1,O
and,O
2,O
see,O
Table,O
2,O
The,O
total,O
number,O
of,O
NULOJIX,O
patients,O
from,O
these,O
three,O
studies,O
949,O
was,O
compared,O
to,O
the,O
pooled,O
cyclosporine,O
control,O
groups,O
from,O
all,O
three,O
studies,O
476,O
patients,O
Among,O
401,O
patients,O
in,O
Studies,O
1,O
and,O
2,O
treated,O
with,O
the,O
recommended,O
regimen,O
of,O
NULOJIX,O
and,O
the,O
71,O
patients,O
in,O
Study,O
3,O
treated,O
with,O
a,O
very,O
similar,O
but,O
non,O
identical,O
NULOJIX,O
regimen,O
there,O
were,O
5,O
cases,O
of,O
PTLD,AdverseReaction
3,O
in,O
EBV,O
seropositive,O
patients,O
and,O
2,O
in,O
EBV,O
seronegative,O
patients,O
Two,O
of,O
the,O
5,O
cases,O
presented,O
with,O
CNS,O
involvement,O
Among,O
the,O
477,O
patients,O
in,O
Studies,O
1,O
2,O
and,O
3,O
treated,O
with,O
the,O
NULOJIX,O
regimen,O
of,O
higher,O
cumulative,O
dose,O
and,O
more,O
frequent,O
dosing,O
than,O
recommended,O
there,O
were,O
8,O
cases,O
of,O
PTLD,AdverseReaction
2,O
in,O
EBV,O
seropositive,O
patients,O
and,O
6,O
in,O
EBV,O
seronegative,O
or,O
serostatus,O
unknown,O
patients,O
Six,O
of,O
the,O
8,O
cases,O
presented,O
with,O
CNS,O
involvement,O
Therefore,O
administration,O
of,O
higher,O
than,O
the,O
recommended,O
doses,O
or,O
more,O
frequent,O
dosing,O
of,O
NULOJIX,O
is,O
not,O
recommended,O
See,O
Dosage,O
and,O
Administration,O
2,O
1,O
and,O
Warnings,O
and,O
Precautions,O
5,O
1,O
One,O
of,O
the,O
476,O
patients,O
treated,O
with,O
cyclosporine,O
developed,O
PTLD,AdverseReaction
without,O
CNS,O
involvement,O
All,O
cases,O
of,O
PTLD,AdverseReaction
reported,O
up,O
to,O
36,O
months,O
post,O
transplant,O
in,O
NULOJIX,O
or,O
cyclosporine,O
treated,O
patients,O
presented,O
within,O
18,O
months,O
of,O
transplantation,O
Overall,O
the,O
rate,O
of,O
PTLD,AdverseReaction
in,O
949,O
patients,O
treated,O
with,O
any,O
of,O
the,O
NULOJIX,O
regimens,O
was,O
9,O
fold,O
higher,O
in,O
those,O
who,O
were,O
EBV,O
seronegative,O
or,O
EBV,O
serostatus,O
unknown,O
8,O
139,O
compared,O
to,O
those,O
who,O
were,O
EBV,O
seropositive,O
5,O
810,O
patients,O
Therefore,O
NULOJIX,O
is,O
recommended,O
for,O
use,O
only,O
in,O
patients,O
who,O
are,O
EBV,O
seropositive,O
see,O
Boxed,O
Warning,O
and,O
Contraindications,O
4,O
Table,O
2,O
Summary,O
of,O
PTLD,AdverseReaction
Reported,O
in,O
Studies,O
1,O
2,O
and,O
3,O
Through,O
Three,O
Years,O
of,O
Treatment,O
NULOJIX,O
Non,O
Recommended,O
Regimen,O
N,O
477,O
NULOJIX,O
Recommended,O
Regimen,O
N,O
472,O
Cyclosporine,O
N,O
476,O
Trial,O
EBV,O
Positive,O
n,O
406,O
EBV,O
Negative,O
n,O
43,O
EBV,O
Unknown,O
n,O
28,O
EBV,O
Positive,O
n,O
404,O
EBV,O
Negative,O
n,O
48,O
EBV,O
Unknown,O
n,O
20,O
EBV,O
Positive,O
n,O
399,O
EBV,O
Negative,O
n,O
57,O
EBV,O
Unknown,O
n,O
20,O
Regimen,O
with,O
higher,O
cumulative,O
dose,O
and,O
more,O
frequent,O
dosing,O
than,O
the,O
recommended,O
NULOJIX,O
regimen,O
In,O
Studies,O
1,O
and,O
2,O
the,O
NULOJIX,O
regimen,O
is,O
identical,O
to,O
the,O
recommended,O
regimen,O
but,O
is,O
slightly,O
different,O
in,O
Study,O
3,O
Study,O
1,O
CNS PTLD,AdverseReaction
1,O
1,O
Non CNSPTLD,AdverseReaction
1,O
2,O
1,O
Study,O
2,O
CNS PTLD,AdverseReaction
1,O
1,O
1,O
1,O
Non CNSPTLD,AdverseReaction
1,O
Study,O
3,O
CNS PTLD,AdverseReaction
2,O
Non CNSPTLD,AdverseReaction
1,O
Total,O
2,O
0,O
5,O
5,O
11,O
6,O
1,O
3,O
6,O
3,O
0,O
7,O
2,O
4,O
1,O
0,O
0,O
1,O
1,O
8,O
0,O
EBV,O
Seropositive,O
Subpopulation,O
Among,O
the,O
806,O
EBV,O
seropositive,O
patients,O
with,O
known,O
CMV,O
serostatus,O
treated,O
with,O
either,O
NULOJIX,O
regimen,O
in,O
Studies,O
1,O
2,O
and,O
3,O
two,O
percent,O
2,O
4,O
210,O
of,O
CMV,O
seronegative,O
patients,O
developed,O
PTLD,AdverseReaction
compared,O
to,O
0,O
2,O
1,O
596,O
of,O
CMV,O
seropositive,O
patients,O
Among,O
the,O
404,O
EBV,O
seropositive,O
recipients,O
treated,O
with,O
the,O
recommended,O
dosage,O
regimen,O
of,O
NULOJIX,O
three,O
PTLD,AdverseReaction
cases,O
were,O
detected,O
among,O
99,O
CMV,O
seronegative,O
patients,O
3,O
and,O
there,O
was,O
no,O
case,O
detected,O
among,O
303,O
CMV,O
seropositive,O
patients,O
The,O
clinical,O
significance,O
of,O
CMV,O
serology,O
as,O
a,O
risk,O
factor,O
for,O
PTLD,AdverseReaction
remains,O
to,O
be,O
determined,O
however,O
these,O
findings,O
should,O
be,O
considered,O
when,O
prescribing,O
NULOJIX,O
see,O
Warnings,O
and,O
Precautions,O
5,O
1,O
Other,O
Malignancies,O
Malignancies,AdverseReaction
excluding,Negation
non melanoma skin cancer,AdverseReaction
and,O
PTLD,AdverseReaction
were,O
reported,O
in,O
Study,O
1,O
and,O
Study,O
2,O
in,O
3,O
5,O
14,O
401,O
of,O
patients,O
treated,O
with,O
the,O
recommended,O
NULOJIX,O
regimen,O
and,O
3,O
7,O
15,O
405,O
of,O
patients,O
treated,O
with,O
the,O
cyclosporine,O
control,O
regimen,O
Non melanoma skin cancer,AdverseReaction
was,O
reported,O
in,O
1,O
5,O
6,O
401,O
of,O
patients,O
treated,O
with,O
the,O
recommended,O
NULOJIX,O
regimen,O
and,O
in,O
3,O
7,O
15,O
405,O
of,O
patients,O
treated,O
with,O
cyclosporine,O
see,O
Warnings,O
and,O
Precautions,O
5,O
3,O
Progressive,O
Multifocal,O
Leukoencephalopathy,O
Two,O
fatal,AdverseReaction
cases,O
of,O
progressive multifocal leukoencephalopathy,AdverseReaction
PML,AdverseReaction
have,O
been,O
reported,O
among,O
1096,O
patients,O
treated,O
with,O
a,O
NULOJIX,O
containing,O
regimen,O
one,O
patient,O
in,O
clinical,O
trials,O
of,O
kidney,O
transplant,O
Studies,O
1,O
2,O
and,O
3,O
described,O
above,O
and,O
one,O
patient,O
in,O
a,O
trial,O
of,O
liver,O
transplant,O
trial,O
of,O
250,O
patients,O
No,Negation
cases,O
of,O
PML,AdverseReaction
were,O
reported,O
in,O
patients,O
treated,O
with,O
the,O
recommended,O
NULOJIX,O
regimen,O
or,O
the,O
control,O
regimen,O
in,O
these,O
trials,O
The,O
kidney,O
transplant,O
recipient,O
was,O
treated,O
with,O
the,O
NULOJIX,O
regimen,O
of,O
higher,O
cumulative,O
dose,O
and,O
more,O
frequent,O
dosing,O
than,O
recommended,O
mycophenolate,O
mofetil,O
MMF,O
and,O
corticosteroids,O
for,O
2,O
years,O
The,O
liver,O
transplant,O
recipient,O
was,O
treated,O
with,O
6,O
months,O
of,O
a,O
NULOJIX,O
dosage,O
regimen,O
that,O
was,O
more,O
intensive,O
than,O
that,O
studied,O
in,O
kidney,O
transplant,O
recipients,O
MMF,O
at,O
doses,O
higher,O
than,O
the,O
recommended,O
dose,O
and,O
corticosteroids,O
see,O
Warnings,O
and,O
Precautions,O
5,O
4,O
Bacterial,O
Mycobacterial,O
Viral,O
and,O
Fungal,O
Infections,O
Adverse,O
reactions,O
of,O
infectious etiology,AdverseReaction
were,O
reported,O
based,O
on,O
clinical,O
assessment,O
by,O
physicians,O
The,O
causative,O
organisms,O
for,O
these,O
reactions,O
are,O
identified,O
when,O
provided,O
by,O
the,O
physician,O
The,O
overall,O
number,O
of,O
infections,AdverseReaction
serious,Severity
infections,AdverseReaction
and,O
select,O
infections,AdverseReaction
with,O
identified,O
etiology,O
reported,O
in,O
patients,O
treated,O
with,O
the,O
NULOJIX,O
recommended,O
regimen,O
or,O
the,O
cyclosporine,O
control,O
in,O
Studies,O
1,O
and,O
2,O
are,O
shown,O
in,O
Table,O
3,O
Fungal infections,AdverseReaction
were,O
reported,O
in,O
18,O
of,O
patients,O
receiving,O
NULOJIX,O
compared,O
to,O
22,O
receiving,O
cyclosporine,O
primarily,O
due,O
to,O
skin,AdverseReaction
and,O
mucocutaneous fungal infections infections,AdverseReaction
Tuberculosis,AdverseReaction
and,O
herpes infections,AdverseReaction
were,O
reported,O
more,O
frequently,O
in,O
patients,O
receiving,O
NULOJIX,O
than,O
cyclosporine,O
Of,O
the,O
patients,O
who,O
developed,O
tuberculosis,AdverseReaction
through,O
3,O
years,O
all,O
but,O
one,O
NULOJIX,O
patient,O
lived,O
in,O
countries,O
with,O
a,O
high,O
prevalence,O
of,O
tuberculosis,O
see,O
Warnings,O
and,O
Precautions,O
5,O
5,O
Table,O
3,O
Overall,O
Infections,AdverseReaction
and,O
Select,O
Infections,AdverseReaction
with,O
Identified,O
Etiology,O
by,O
Treatment,O
Group,O
following,O
One,O
and,O
Three,O
Years,O
of,O
Treatment,O
in,O
Studies,O
1,O
and,O
2,O
Up,O
to,O
Year,O
1,O
Up,O
to,O
Year,O
3,O
NULOJIX,O
Recommended,O
Regimen,O
N,O
401,O
n,O
Cyclosporine,O
N,O
405,O
n,O
NULOJIX,O
Recommended,O
Regimen,O
N,O
401,O
n,O
Cyclosporine,O
N,O
405,O
n,O
Studies,O
1,O
and,O
2,O
were,O
not,O
designed,O
to,O
support,O
comparative,O
claims,O
for,O
NULOJIX,O
for,O
the,O
adverse,O
reactions,O
reported,O
in,O
this,O
table,O
Median,O
exposure,O
in,O
days,O
for,O
pooled,O
studies,O
1203,O
for,O
NULOJIX,O
recommended,O
regimen,O
and,O
1163,O
for,O
cyclosporine,O
in,O
Studies,O
1,O
and,O
2,O
All,O
infections,AdverseReaction
include,O
bacterial,AdverseReaction
viral,AdverseReaction
fungal,AdverseReaction
and,O
other,O
organisms,O
For,O
infectious adverse reactions,AdverseReaction
the,O
causative,O
organism,O
is,O
reported,O
if,O
specified,O
by,O
the,O
physician,O
in,O
the,O
clinical,O
trials,O
S,O
A,O
medically,O
important,O
event,O
that,O
may,O
be,O
life,O
threatening,O
or,O
result,O
in,O
death,AdverseReaction
or,O
hospitalization,O
or,O
prolongation,O
of,O
existing,O
hospitalization,O
Infections,AdverseReaction
not,O
meeting,O
these,O
criteria,O
are,O
considered,O
non,O
serious,O
BK virus associated nephropathy,AdverseReaction
was,O
reported,O
in,O
6,O
NULOJIX,O
patients,O
4,O
of,O
which,O
resulted,O
in,O
graft,O
loss,O
and,O
6,O
cyclosporine,O
patients,O
none,O
of,O
which,O
resulted,O
in,O
graft,O
loss,O
by,O
Year,O
3,O
Most,O
herpes infections infections,AdverseReaction
were,O
non serious,Severity
and,O
1,O
led,O
to,O
treatment,O
discontinuation,O
All,O
infections,AdverseReaction
287,O
72,O
299,O
74,O
329,O
82,O
327,O
81,O
Serious,Severity
infectionsS,O
98,O
24,O
113,O
28,O
144,O
36,O
157,O
39,O
CMV,AdverseReaction
44,O
11,O
52,O
13,O
53,O
13,O
56,O
14,O
Polyoma virus,AdverseReaction
10,O
3,O
23,O
6,O
17,O
4,O
27,O
7,O
Herpes,AdverseReaction
27,O
7,O
26,O
6,O
55,O
14,O
46,O
11,O
Tuberculosis,AdverseReaction
2,O
1,O
1,O
1,O
6,O
2,O
1,O
1,O
Infections,O
Reported,O
in,O
the,O
CNS,O
Following,O
three,O
years,O
of,O
treatment,O
in,O
Studies,O
1,O
and,O
2,O
cryptococcal meningitis,AdverseReaction
was,O
reported,O
in,O
one,O
patient,O
out,O
of,O
401,O
patients,O
treated,O
with,O
the,O
NULOJIX,O
recommended,O
regimen,O
0,O
2,O
and,O
one,O
patient,O
out,O
of,O
the,O
405,O
treated,O
with,O
the,O
cyclosporine,O
control,O
0,O
2,O
Six,O
patients,O
out,O
of,O
the,O
403,O
who,O
were,O
treated,O
with,O
the,O
NULOJIX,O
regimen,O
of,O
higher,O
cumulative,O
dose,O
and,O
more,O
frequent,O
dosing,O
than,O
recommended,O
in,O
Studies,O
1,O
and,O
2,O
1,O
5,O
were,O
reported,O
to,O
have,O
developed,O
CNS infections,AdverseReaction
including,O
2,O
cases,O
of,O
cryptococcal meningitis,AdverseReaction
one,O
case,O
of,O
Chagas encephalitis,AdverseReaction
with,O
cryptococcal meningitis,AdverseReaction
one,O
case,O
of,O
cerebral aspergillosis,AdverseReaction
one,O
case,O
of,O
West Nile encephalitis,AdverseReaction
and,O
one,O
case,O
of,O
PML,AdverseReaction
discussed,O
above,O
Infusion,O
Reactions,O
There,O
were,O
no,Negation
reports,O
of,O
anaphylaxis,AdverseReaction
or,O
drug hypersensitivity,AdverseReaction
in,O
patients,O
treated,O
with,O
NULOJIX,O
in,O
Studies,O
1,O
and,O
2,O
through,O
three,O
years,O
Infusion related reactions,AdverseReaction
within,O
one,O
hour,O
of,O
infusion,O
were,O
reported,O
in,O
5,O
of,O
patients,O
treated,O
with,O
the,O
recommended,O
dose,O
of,O
NULOJIX,O
similar,O
to,O
the,O
placebo,O
rate,O
No,O
serious,O
events,O
were,O
reported,O
through,O
Year,O
3,O
The,O
most,O
frequent,O
reactions,O
were,O
hypotension,AdverseReaction
and,O
hypertension,AdverseReaction
Proteinuria,O
At,O
Month,O
1,O
after,O
transplantation,O
in,O
Studies,O
1,O
and,O
2,O
the,O
frequency,O
of,O
2,Severity
proteinuria,AdverseReaction
on,O
urine,O
dipstick,O
in,O
patients,O
treated,O
with,O
the,O
NULOJIX,O
recommended,O
regimen,O
was,O
33,O
130,O
390,O
and,O
28,O
107,O
384,O
in,O
patients,O
treated,O
with,O
the,O
cyclosporine,O
control,O
regimen,O
The,O
frequency,O
of,O
2,Severity
proteinuria,AdverseReaction
was,O
similar,O
between,O
the,O
two,O
treatment,O
groups,O
between,O
one,O
and,O
three,O
years,O
after,O
transplantation,O
10,O
in,O
both,O
studies,O
There,O
were,O
no,O
differences,O
in,O
the,O
occurrence,O
of,O
3,Severity
proteinuria,AdverseReaction
4,O
in,O
both,O
studies,O
at,O
any,O
time,O
point,O
and,O
no,Negation
patients,O
experienced,O
4,Severity
proteinuria,AdverseReaction
The,O
clinical,O
significance,O
of,O
this,O
increase,O
in,O
early proteinuria,AdverseReaction
is,O
